Sample,k,Longitude,Latitude,bio2,bio7,bio8,bio11,bio18,bio19,AWC,CEC,PH,toN,wind_flower,vapr,srad,srad_leaf
HC3,k1,106.5778889,34.31097222,8.2296667098999,30.6639995574951,18.5380001068115,-0.925333380699158,311,16,165,17,6.90000009536743,1.0900000333786,2.2706665992736834,0.9878666649262112,14070.5,16721.714285714286
HC5,k1,106.5778889,34.31097222,8.2296667098999,30.6639995574951,18.5380001068115,-0.925333380699158,311,16,165,17,6.90000009536743,1.0900000333786,2.2706665992736834,0.9878666649262112,14070.5,16721.714285714286
HCL,k1,106.5778889,34.31097222,8.2296667098999,30.6639995574951,18.5380001068115,-0.925333380699158,311,16,165,17,6.90000009536743,1.0900000333786,2.2706665992736834,0.9878666649262112,14070.5,16721.714285714286
HH1,k0,99.05,27.8,10.2416667938232,24.6719989776611,16.492000579834,3.21933317184448,439,73,156,18,5.09999990463257,2.25,2.1226666768391933,0.905466663340728,14514.25,15323.714285714286
HH11,k1,108.8,32.21666667,8.34200000762939,29.7080001831055,20.3526668548584,1.70266664028168,449,47,159,13,5.90000009536743,1.33000004291534,2.2946666081746403,1.0950666740536694,13051.166666666666,15972.42857142857
HH110,k1,99.05,27.8,10.2416667938232,24.6719989776611,16.492000579834,3.21933317184448,439,73,156,18,5.09999990463257,2.25,2.1226666768391933,0.905466663340728,14514.25,15323.714285714286
HH111,k1,102.7166667,25.4,10.7323331832886,22.931999206543,17.4759998321533,6.81933307647705,514,39,159,13,5.90000009536743,1.33000004291534,2.982666651407877,1.183366691072782,14396.083333333334,15217.42857142857
HH112,k1,110.1666667,26.38333333,7.33800029754639,27.6639995574951,18.0113334655762,4.3953332901001,539,175,159,13,5.90000009536743,1.33000004291534,2.1879999637603733,1.4355666637420657,13028.083333333334,15958.0
HH113,k1,98.85,28.48333333,10.701000213623,25.6360015869141,12.4320001602173,-1.58400011062622,326,38,159,13,5.90000009536743,1.33000004291534,2.6973332564036068,0.6391666680574416,14429.25,15526.57142857143
HH114,k1,103.5166667,31.46666667,10.5609998703003,29.064001083374,15.6360006332397,-0.645333349704742,363,25,165,15,8.0,1.01999998092651,2.2293333212534563,1.0121000011761982,11855.25,14243.285714285714
HH115,k1,104.35,33.58333333,9.53699970245361,31.423999786377,14.460000038147,-3.93333339691162,313,11,165,15,8.0,1.01999998092651,2.202666640281677,0.7436666687329613,13119.333333333334,15641.285714285714
HH116,k1,110.3333333,30.05,7.82766675949097,28.7880001068115,17.8773326873779,0.869999945163727,621,102,159,13,5.90000009536743,1.33000004291534,2.4306666056315103,1.1042666609088576,12879.166666666666,15763.142857142857
HH117,k1,110.3333333,30.05,7.82766675949097,28.7880001068115,17.8773326873779,0.869999945163727,621,102,159,13,5.90000009536743,1.33000004291534,2.4306666056315103,1.1042666609088576,12879.166666666666,15763.142857142857
HH118,k1,110.3333333,30.05,7.82766675949097,28.7880001068115,17.8773326873779,0.869999945163727,621,102,159,13,5.90000009536743,1.33000004291534,2.4306666056315103,1.1042666609088576,12879.166666666666,15763.142857142857
HH119,k1,110.3333333,30.05,7.82766675949097,28.7880001068115,17.8773326873779,0.869999945163727,621,102,159,13,5.90000009536743,1.33000004291534,2.4306666056315103,1.1042666609088576,12879.166666666666,15763.142857142857
HH12-1,k1,110.1666667,26.38333333,7.33800029754639,27.6639995574951,18.0113334655762,4.3953332901001,539,175,159,13,5.90000009536743,1.33000004291534,2.1879999637603733,1.4355666637420657,13028.083333333334,15958.0
HH120,k1,110.1666667,26.38333333,7.33800029754639,27.6639995574951,18.0113334655762,4.3953332901001,539,175,159,13,5.90000009536743,1.33000004291534,2.1879999637603733,1.4355666637420657,13028.083333333334,15958.0
HH121,k1,106.5666667,34.31666667,8.2296667098999,30.6639995574951,18.5380001068115,-0.925333380699158,311,16,165,15,8.0,1.01999998092651,2.2706665992736834,0.9878666649262112,14070.5,16721.714285714286
HH122,k1,106.5666667,34.31666667,8.2296667098999,30.6639995574951,18.5380001068115,-0.925333380699158,311,16,165,15,8.0,1.01999998092651,2.2706665992736834,0.9878666649262112,14070.5,16721.714285714286
HH123,k1,104.35,33.58333333,9.53699970245361,31.423999786377,14.460000038147,-3.93333339691162,313,11,165,15,8.0,1.01999998092651,2.202666640281677,0.7436666687329613,13119.333333333334,15641.285714285714
HH124,k1,100.3666667,27.26666667,11.6979999542236,25.5240001678467,16.8999996185303,4.32666683197021,373,47,159,13,5.90000009536743,1.33000004291534,2.6706666946411133,0.8515000119805333,14329.5,15065.142857142857
HH125,k1,100.3666667,27.26666667,11.6979999542236,25.5240001678467,16.8999996185303,4.32666683197021,373,47,159,13,5.90000009536743,1.33000004291534,2.6706666946411133,0.8515000119805333,14329.5,15065.142857142857
HH126,k1,100.3666667,27.26666667,11.6979999542236,25.5240001678467,16.8999996185303,4.32666683197021,373,47,159,13,5.90000009536743,1.33000004291534,2.6706666946411133,0.8515000119805333,14329.5,15065.142857142857
HH127,k1,103.5166667,31.46666667,10.5609998703003,29.064001083374,15.6360006332397,-0.645333349704742,363,25,165,15,8.0,1.01999998092651,2.2293333212534563,1.0121000011761982,11855.25,14243.285714285714
HH128,k1,108.8,32.21666667,8.34200000762939,29.7080001831055,20.3526668548584,1.70266664028168,449,47,159,13,5.90000009536743,1.33000004291534,2.2946666081746403,1.0950666740536694,13051.166666666666,15972.42857142857
HH129,k1,108.8,32.21666667,8.34200000762939,29.7080001831055,20.3526668548584,1.70266664028168,449,47,159,13,5.90000009536743,1.33000004291534,2.2946666081746403,1.0950666740536694,13051.166666666666,15972.42857142857
HH130,k1,108.4886926,33.56179783,7.90499973297119,29.4519996643066,16.0013332366943,-2.78333330154419,362,29,159,13,5.90000009536743,1.33000004291534,2.6066666444142665,0.8455333312352494,13620.0,16394.714285714286
HH131,k1,108.4886926,33.56179783,7.90499973297119,29.4519996643066,16.0013332366943,-2.78333330154419,362,29,159,13,5.90000009536743,1.33000004291534,2.6066666444142665,0.8455333312352494,13620.0,16394.714285714286
HH134,k3,99.05,27.8,10.2416667938232,24.6719989776611,16.492000579834,3.21933317184448,439,73,156,18,5.09999990463257,2.25,2.1226666768391933,0.905466663340728,14514.25,15323.714285714286
HH135,k3,98.9,28.06666667,9.99866676330566,24.5240001678467,15.9953336715698,2.54533338546753,457,66,159,15,6.0,1.69000005722046,2.1373333136240635,0.8802666614452993,14492.166666666666,15384.285714285714
HH136,k3,98.9,28.06666667,9.99866676330566,24.5240001678467,15.9953336715698,2.54533338546753,457,66,159,15,6.0,1.69000005722046,2.1373333136240635,0.8802666614452993,14492.166666666666,15384.285714285714
HH137,k3,98.9,28.06666667,9.99866676330566,24.5240001678467,15.9953336715698,2.54533338546753,457,66,159,15,6.0,1.69000005722046,2.1373333136240635,0.8802666614452993,14492.166666666666,15384.285714285714
HH138,k3,98.85,28.48333333,10.701000213623,25.6360015869141,12.4320001602173,-1.58400011062622,326,38,159,13,5.90000009536743,1.33000004291534,2.6973332564036068,0.6391666680574416,14429.25,15526.57142857143
HH139,k3,98.85,28.48333333,10.701000213623,25.6360015869141,12.4320001602173,-1.58400011062622,326,38,159,13,5.90000009536743,1.33000004291534,2.6973332564036068,0.6391666680574416,14429.25,15526.57142857143
HH140,k3,102.7166667,25.4,10.7323331832886,22.931999206543,17.4759998321533,6.81933307647705,514,39,159,13,5.90000009536743,1.33000004291534,2.982666651407877,1.183366691072782,14396.083333333334,15217.42857142857
HH141,k3,102.7166667,25.4,10.7323331832886,22.931999206543,17.4759998321533,6.81933307647705,514,39,159,13,5.90000009536743,1.33000004291534,2.982666651407877,1.183366691072782,14396.083333333334,15217.42857142857
HH142,k3,102.7166667,25.4,10.7323331832886,22.931999206543,17.4759998321533,6.81933307647705,514,39,159,13,5.90000009536743,1.33000004291534,2.982666651407877,1.183366691072782,14396.083333333334,15217.42857142857
HH143,k3,109.1686111,29.49027778,7.39599990844727,28.7320003509521,22.7186660766602,5.50333309173584,594,86,159,13,5.90000009536743,1.33000004291534,1.6973333756128934,1.427833318710327,12650.25,15649.142857142857
HH144,k3,109.1686111,29.49027778,7.39599990844727,28.7320003509521,22.7186660766602,5.50333309173584,594,86,159,13,5.90000009536743,1.33000004291534,1.6973333756128934,1.427833318710327,12650.25,15649.142857142857
HH145,k3,109.1686111,29.49027778,7.39599990844727,28.7320003509521,22.7186660766602,5.50333309173584,594,86,159,13,5.90000009536743,1.33000004291534,1.6973333756128934,1.427833318710327,12650.25,15649.142857142857
HH146,k3,110.3333333,30.05,7.82766675949097,28.7880001068115,17.8773326873779,0.869999945163727,621,102,159,13,5.90000009536743,1.33000004291534,2.4306666056315103,1.1042666609088576,12879.166666666666,15763.142857142857
HH147,k3,110.3333333,30.05,7.82766675949097,28.7880001068115,17.8773326873779,0.869999945163727,621,102,159,13,5.90000009536743,1.33000004291534,2.4306666056315103,1.1042666609088576,12879.166666666666,15763.142857142857
HH148,k3,115.8611111,31.21722222,8.43000030517578,31.3120002746582,23.339334487915,2.10400009155273,642,129,159,13,5.90000009536743,1.33000004291534,2.98799999554952,1.3396666869521143,14430.75,17381.428571428572
HH149,k3,115.8611111,31.21722222,8.43000030517578,31.3120002746582,23.339334487915,2.10400009155273,642,129,159,13,5.90000009536743,1.33000004291534,2.98799999554952,1.3396666869521143,14430.75,17381.428571428572
HH15,k3,115.8611111,31.21722222,8.43000030517578,31.3120002746582,23.339334487915,2.10400009155273,642,129,159,13,5.90000009536743,1.33000004291534,2.98799999554952,1.3396666869521143,14430.75,17381.428571428572
HH150,k3,104.3469355,32.90229275,9.14799976348877,29.6959991455078,14.6700000762939,-2.73266673088074,335,19,159,13,5.90000009536743,1.33000004291534,2.1719999313354497,0.8295666625102359,12517.0,15057.857142857143
HH152,k3,98.9,28.06666667,9.99866676330566,24.5240001678467,15.9953336715698,2.54533338546753,457,66,159,15,6.0,1.69000005722046,2.1373333136240635,0.8802666614452993,14492.166666666666,15384.285714285714
HH153,k3,98.9,28.06666667,9.99866676330566,24.5240001678467,15.9953336715698,2.54533338546753,457,66,159,15,6.0,1.69000005722046,2.1373333136240635,0.8802666614452993,14492.166666666666,15384.285714285714
HH154,k3,106.5728519,34.31670487,8.2296667098999,30.6639995574951,18.5380001068115,-0.925333380699158,311,16,165,15,8.0,1.01999998092651,2.2706665992736834,0.9878666649262112,14070.5,16721.714285714286
HH155,k3,106.5666667,34.31666667,8.2296667098999,30.6639995574951,18.5380001068115,-0.925333380699158,311,16,165,15,8.0,1.01999998092651,2.2706665992736834,0.9878666649262112,14070.5,16721.714285714286
HH158,k1,104.35,33.58333333,9.53699970245361,31.423999786377,14.460000038147,-3.93333339691162,313,11,165,15,8.0,1.01999998092651,2.202666640281677,0.7436666687329613,13119.333333333334,15641.285714285714
HH159,k1,106.5728519,34.31670487,8.2296667098999,30.6639995574951,18.5380001068115,-0.925333380699158,311,16,165,15,8.0,1.01999998092651,2.2706665992736834,0.9878666649262112,14070.5,16721.714285714286
HH16,k3,106.5728519,34.31670487,8.2296667098999,30.6639995574951,18.5380001068115,-0.925333380699158,311,16,165,15,8.0,1.01999998092651,2.2706665992736834,0.9878666649262112,14070.5,16721.714285714286
HH160,k1,106.5728519,34.31670487,8.2296667098999,30.6639995574951,18.5380001068115,-0.925333380699158,311,16,165,15,8.0,1.01999998092651,2.2706665992736834,0.9878666649262112,14070.5,16721.714285714286
HH17,k3,108.85,30.11666667,7.21066665649414,28.1000003814697,19.568000793457,2.64266657829285,576,85,159,13,5.90000009536743,1.33000004291534,2.007999976476033,1.237099990248682,12429.583333333334,15384.57142857143
HH18,k3,108.85,30.11666667,7.21066665649414,28.1000003814697,19.568000793457,2.64266657829285,576,85,159,13,5.90000009536743,1.33000004291534,2.007999976476033,1.237099990248682,12429.583333333334,15384.57142857143
HH2,k1,108.85,30.11666667,7.21066665649414,28.1000003814697,19.568000793457,2.64266657829285,576,85,159,13,5.90000009536743,1.33000004291534,2.007999976476033,1.237099990248682,12429.583333333334,15384.57142857143
HH20,k3,108.85,30.11666667,7.21066665649414,28.1000003814697,19.568000793457,2.64266657829285,576,85,159,13,5.90000009536743,1.33000004291534,2.007999976476033,1.237099990248682,12429.583333333334,15384.57142857143
HH21,k3,106.5778889,34.31097222,8.2296667098999,30.6639995574951,18.5380001068115,-0.925333380699158,311,16,165,17,6.90000009536743,1.0900000333786,2.2706665992736834,0.9878666649262112,14070.5,16721.714285714286
HH27,k2,106.5778889,34.31097222,8.2296667098999,30.6639995574951,18.5380001068115,-0.925333380699158,311,16,165,17,6.90000009536743,1.0900000333786,2.2706665992736834,0.9878666649262112,14070.5,16721.714285714286
HH28,k2,106.5778889,34.31097222,8.2296667098999,30.6639995574951,18.5380001068115,-0.925333380699158,311,16,165,17,6.90000009536743,1.0900000333786,2.2706665992736834,0.9878666649262112,14070.5,16721.714285714286
HH29,k1,106.5778889,34.31097222,8.2296667098999,30.6639995574951,18.5380001068115,-0.925333380699158,311,16,165,17,6.90000009536743,1.0900000333786,2.2706665992736834,0.9878666649262112,14070.5,16721.714285714286
HH30,k0,108.4387639,33.43377222,7.84800004959106,29.1760005950928,16.474666595459,-2.12533330917358,369,30,159,13,5.90000009536743,1.33000004291534,2.538666725158693,0.8756666655341778,13521.0,16325.0
HH31,k0,108.4387639,33.43377222,7.84800004959106,29.1760005950928,16.474666595459,-2.12533330917358,369,30,159,13,5.90000009536743,1.33000004291534,2.538666725158693,0.8756666655341778,13521.0,16325.0
HH32,k0,108.4511417,33.43551667,7.84800004959106,29.1760005950928,16.474666595459,-2.12533330917358,369,30,159,13,5.90000009536743,1.33000004291534,2.538666725158693,0.8756666655341778,13521.0,16325.0
HH33,k1,108.4511417,33.43551667,7.84800004959106,29.1760005950928,16.474666595459,-2.12533330917358,369,30,159,13,5.90000009536743,1.33000004291534,2.538666725158693,0.8756666655341778,13521.0,16325.0
HH36,k3,108.4511417,33.43551667,7.84800004959106,29.1760005950928,16.474666595459,-2.12533330917358,369,30,159,13,5.90000009536743,1.33000004291534,2.538666725158693,0.8756666655341778,13521.0,16325.0
HH37,k1,108.4511417,33.43551667,7.84800004959106,29.1760005950928,16.474666595459,-2.12533330917358,369,30,159,13,5.90000009536743,1.33000004291534,2.538666725158693,0.8756666655341778,13521.0,16325.0
HH38,k1,108.4387639,33.43377222,7.84800004959106,29.1760005950928,16.474666595459,-2.12533330917358,369,30,159,13,5.90000009536743,1.33000004291534,2.538666725158693,0.8756666655341778,13521.0,16325.0
HH39,k1,109.0833444,32.25921944,8.42399978637695,29.8559989929199,20.5139999389648,1.76133346557617,449,48,159,13,5.90000009536743,1.33000004291534,2.3586666584014897,1.1001000056664143,13126.083333333334,16032.57142857143
HH4-3,k0,109.0888556,32.25064722,8.42399978637695,29.8559989929199,20.5139999389648,1.76133346557617,449,48,159,13,5.90000009536743,1.33000004291534,2.3586666584014897,1.1001000056664143,13126.083333333334,16032.57142857143
HH45,k0,109.0888556,32.25064722,8.42399978637695,29.8559989929199,20.5139999389648,1.76133346557617,449,48,159,13,5.90000009536743,1.33000004291534,2.3586666584014897,1.1001000056664143,13126.083333333334,16032.57142857143
HH46,k0,109.0833444,32.25921944,8.42399978637695,29.8559989929199,20.5139999389648,1.76133346557617,449,48,159,13,5.90000009536743,1.33000004291534,2.3586666584014897,1.1001000056664143,13126.083333333334,16032.57142857143
HH47,k0,109.1353028,31.97349722,8.16399955749512,29.5200004577637,17.8753337860107,-0.790666699409485,486,54,159,13,5.90000009536743,1.33000004291534,2.6826666196187303,0.9882333477338148,12961.666666666666,15832.714285714286
HH48,k0,109.1353028,31.97349722,8.16399955749512,29.5200004577637,17.8753337860107,-0.790666699409485,486,54,159,13,5.90000009536743,1.33000004291534,2.6826666196187303,0.9882333477338148,12961.666666666666,15832.714285714286
HH49,k0,109.1353028,31.97349722,8.16399955749512,29.5200004577637,17.8753337860107,-0.790666699409485,486,54,159,13,5.90000009536743,1.33000004291534,2.6826666196187303,0.9882333477338148,12961.666666666666,15832.714285714286
HH5,k0,109.1353028,31.97349722,8.16399955749512,29.5200004577637,17.8753337860107,-0.790666699409485,486,54,159,13,5.90000009536743,1.33000004291534,2.6826666196187303,0.9882333477338148,12961.666666666666,15832.714285714286
HH50,k0,108.8156972,32.00807778,8.09433364868164,29.2560005187988,17.3713340759277,-1.10533332824707,479,54,159,13,5.90000009536743,1.33000004291534,2.730666637420653,0.971233320732912,12867.75,15753.857142857143
HH51,k0,108.8156972,32.00807778,8.09433364868164,29.2560005187988,17.3713340759277,-1.10533332824707,479,54,159,13,5.90000009536743,1.33000004291534,2.730666637420653,0.971233320732912,12867.75,15753.857142857143
HH52,k0,108.8156972,32.00807778,8.09433364868164,29.2560005187988,17.3713340759277,-1.10533332824707,479,54,159,13,5.90000009536743,1.33000004291534,2.730666637420653,0.971233320732912,12867.75,15753.857142857143
HH53,k0,110.9569194,31.11121389,8.01033306121826,29.6999988555908,20.8146667480469,1.1360000371933,549,76,159,13,5.90000009536743,1.33000004291534,2.7079999446868865,1.1344999969005591,13396.833333333334,16285.57142857143
HH54,k3,110.9569194,31.11121389,8.01033306121826,29.6999988555908,20.8146667480469,1.1360000371933,549,76,159,13,5.90000009536743,1.33000004291534,2.7079999446868865,1.1344999969005591,13396.833333333334,16285.57142857143
HH55,k3,110.9569194,31.11121389,8.01033306121826,29.6999988555908,20.8146667480469,1.1360000371933,549,76,159,13,5.90000009536743,1.33000004291534,2.7079999446868865,1.1344999969005591,13396.833333333334,16285.57142857143
HH56,k3,110.9569194,31.11121389,8.01033306121826,29.6999988555908,20.8146667480469,1.1360000371933,549,76,159,13,5.90000009536743,1.33000004291534,2.7079999446868865,1.1344999969005591,13396.833333333334,16285.57142857143
HH58,k3,110.9593306,31.09661111,8.15033340454102,29.8439998626709,20.9993324279785,1.3053332567215,549,76,159,13,5.90000009536743,1.33000004291534,2.6893333594004303,1.1446666643023498,13405.166666666666,16283.714285714286
HH59,k3,110.9593306,31.09661111,8.15033340454102,29.8439998626709,20.9993324279785,1.3053332567215,549,76,159,13,5.90000009536743,1.33000004291534,2.6893333594004303,1.1446666643023498,13405.166666666666,16283.714285714286
HH62,k3,110.9593306,31.09661111,8.15033340454102,29.8439998626709,20.9993324279785,1.3053332567215,549,76,159,13,5.90000009536743,1.33000004291534,2.6893333594004303,1.1446666643023498,13405.166666666666,16283.714285714286
HH63,k3,110.9593306,31.09661111,8.15033340454102,29.8439998626709,20.9993324279785,1.3053332567215,549,76,159,13,5.90000009536743,1.33000004291534,2.6893333594004303,1.1446666643023498,13405.166666666666,16283.714285714286
HH64,k3,109.2579,28.82571389,7.65633296966553,29.4479999542236,24.0573329925537,6.56933355331421,556,94,163,11,5.30000019073486,1.53999996185303,1.5746666987737032,1.5439333468675625,12718.666666666666,15758.857142857143
HH67,k1,109.2579,28.82571389,7.65633296966553,29.4479999542236,24.0573329925537,6.56933355331421,556,94,163,11,5.30000019073486,1.53999996185303,1.5746666987737032,1.5439333468675625,12718.666666666666,15758.857142857143
HH7-1,k3,109.2579,28.82571389,7.65633296966553,29.4479999542236,24.0573329925537,6.56933355331421,556,94,163,11,5.30000019073486,1.53999996185303,1.5746666987737032,1.5439333468675625,12718.666666666666,15758.857142857143
HH75,k0,109.2579,28.82571389,7.65633296966553,29.4479999542236,24.0573329925537,6.56933355331421,556,94,163,11,5.30000019073486,1.53999996185303,1.5746666987737032,1.5439333468675625,12718.666666666666,15758.857142857143
HH76,k0,109.2800194,28.93712778,7.34866666793823,28.3600006103516,20.4153327941895,3.45866656303406,585,102,159,13,5.90000009536743,1.33000004291534,2.0306666294733664,1.2866666664679844,12521.083333333334,15465.142857142857
HH82,k2,109.2800194,28.93712778,7.34866666793823,28.3600006103516,20.4153327941895,3.45866656303406,585,102,159,13,5.90000009536743,1.33000004291534,2.0306666294733664,1.2866666664679844,12521.083333333334,15465.142857142857
HH83,k2,109.2800194,28.93712778,7.34866666793823,28.3600006103516,20.4153327941895,3.45866656303406,585,102,159,13,5.90000009536743,1.33000004291534,2.0306666294733664,1.2866666664679844,12521.083333333334,15465.142857142857
HH86,k1,109.2800194,28.93712778,7.34866666793823,28.3600006103516,20.4153327941895,3.45866656303406,585,102,159,13,5.90000009536743,1.33000004291534,2.0306666294733664,1.2866666664679844,12521.083333333334,15465.142857142857
HH9-1,k0,109.2800194,28.93712778,7.34866666793823,28.3600006103516,20.4153327941895,3.45866656303406,585,102,159,13,5.90000009536743,1.33000004291534,2.0306666294733664,1.2866666664679844,12521.083333333334,15465.142857142857
HH90,k2,109.841825,29.69675833,7.53966665267944,29.0320014953613,21.8413333892822,4.52466678619385,620,95,41,18,6.5,1.49000000953674,1.8026666243871068,1.3620000034570694,12867.166666666666,15841.285714285714
HH91,k2,109.841825,29.69675833,7.53966665267944,29.0320014953613,21.8413333892822,4.52466678619385,620,95,41,18,6.5,1.49000000953674,1.8026666243871068,1.3620000034570694,12867.166666666666,15841.285714285714
HH92,k2,109.841825,29.69675833,7.53966665267944,29.0320014953613,21.8413333892822,4.52466678619385,620,95,41,18,6.5,1.49000000953674,1.8026666243871068,1.3620000034570694,12867.166666666666,15841.285714285714
HH93,k3,109.841825,29.69675833,7.53966665267944,29.0320014953613,21.8413333892822,4.52466678619385,620,95,41,18,6.5,1.49000000953674,1.8026666243871068,1.3620000034570694,12867.166666666666,15841.285714285714
HH95,k3,111.4861861,33.74856111,9.31799983978271,31.7439994812012,18.203332901001,-1.46266663074493,404,35,150,16,6.40000009536743,1.4099999666214,3.1933333873748766,0.8471000057955577,14038.0,16834.428571428572
HH96,k3,111.4861861,33.74856111,9.31799983978271,31.7439994812012,18.203332901001,-1.46266663074493,404,35,150,16,6.40000009536743,1.4099999666214,3.1933333873748766,0.8471000057955577,14038.0,16834.428571428572
HH97,k3,111.4861861,33.74856111,9.31799983978271,31.7439994812012,18.203332901001,-1.46266663074493,404,35,150,16,6.40000009536743,1.4099999666214,3.1933333873748766,0.8471000057955577,14038.0,16834.428571428572
HHB01,k3,110.1666667,26.38333333,7.33800029754639,27.6639995574951,18.0113334655762,4.3953332901001,539,175,159,13,5.90000009536743,1.33000004291534,2.1879999637603733,1.4355666637420657,13028.083333333334,15958.0
HHC02,k2,106.5666667,34.31666667,8.2296667098999,30.6639995574951,18.5380001068115,-0.925333380699158,311,16,165,15,8.0,1.01999998092651,2.2706665992736834,0.9878666649262112,14070.5,16721.714285714286
HHC03,k2,106.5666667,34.31666667,8.2296667098999,30.6639995574951,18.5380001068115,-0.925333380699158,311,16,165,15,8.0,1.01999998092651,2.2706665992736834,0.9878666649262112,14070.5,16721.714285714286
HY14,k2,110.0893708,29.78169134,7.30499982833862,28.568000793457,19.5100002288818,2.33599996566772,627,104,159,13,5.90000009536743,1.33000004291534,2.0919999281565334,1.216233340402445,12795.916666666666,15710.0
HY15,k2,110.0566667,29.75833333,7.19166660308838,28.4039993286133,19.1059989929199,1.98066663742065,627,106,41,18,6.5,1.49000000953674,2.161333243052164,1.186633331080279,12762.916666666666,15670.0
HY16,k2,110.0566667,29.75833333,7.19166660308838,28.4039993286133,19.1059989929199,1.98066663742065,627,106,41,18,6.5,1.49000000953674,2.161333243052164,1.186633331080279,12762.916666666666,15670.0
HY6,k3,106.5666667,34.31666667,8.2296667098999,30.6639995574951,18.5380001068115,-0.925333380699158,311,16,165,15,8.0,1.01999998092651,2.2706665992736834,0.9878666649262112,14070.5,16721.714285714286
HY7,k3,106.5666667,34.31666667,8.2296667098999,30.6639995574951,18.5380001068115,-0.925333380699158,311,16,165,15,8.0,1.01999998092651,2.2706665992736834,0.9878666649262112,14070.5,16721.714285714286
HY8,k3,106.5728519,34.31670487,8.2296667098999,30.6639995574951,18.5380001068115,-0.925333380699158,311,16,165,15,8.0,1.01999998092651,2.2706665992736834,0.9878666649262112,14070.5,16721.714285714286
SRR26796371,k3,107.908829,26.746752,7.7296667098999,28.2199993133545,22.5606670379639,5.61800003051758,478,86,135,15,6.30000019073486,1.39999997615814,1.9253333012263,1.4871666630109146,12801.416666666666,15705.42857142857
SRR26796372,k3,107.908829,26.746752,7.7296667098999,28.2199993133545,22.5606670379639,5.61800003051758,478,86,135,15,6.30000019073486,1.39999997615814,1.9253333012263,1.4871666630109146,12801.416666666666,15705.42857142857
SRR26796373,k3,107.908829,26.746752,7.7296667098999,28.2199993133545,22.5606670379639,5.61800003051758,478,86,135,15,6.30000019073486,1.39999997615814,1.9253333012263,1.4871666630109146,12801.416666666666,15705.42857142857
SRR26815598,k1,117.534502,30.322864,7.21466636657715,29.9839992523193,18.4473323822021,3.7739999294281,645,167,41,13,5.90000009536743,1.33000004291534,2.9680000146230032,1.4963333209355667,14781.666666666666,17713.571428571428
SRR26815600,k1,117.534502,30.322864,7.21466636657715,29.9839992523193,18.4473323822021,3.7739999294281,645,167,41,13,5.90000009536743,1.33000004291534,2.9680000146230032,1.4963333209355667,14781.666666666666,17713.571428571428
SRR26815610,k1,107.9889981,32.99570594,8.38366603851318,29.5959987640381,21.3780002593994,2.72333335876465,371,30,159,13,5.90000009536743,1.33000004291534,1.91866664091746,1.1823000013828289,13421.5,16378.42857142857
SRR26815619,k1,117.534502,30.322864,7.21466636657715,29.9839992523193,18.4473323822021,3.7739999294281,645,167,41,13,5.90000009536743,1.33000004291534,2.9680000146230032,1.4963333209355667,14781.666666666666,17713.571428571428
SRR26815620,k3,117.534502,30.322864,7.21466636657715,29.9839992523193,18.4473323822021,3.7739999294281,645,167,41,13,5.90000009536743,1.33000004291534,2.9680000146230032,1.4963333209355667,14781.666666666666,17713.571428571428
SRR26815621,k1,107.9889981,32.99570594,8.38366603851318,29.5959987640381,21.3780002593994,2.72333335876465,371,30,159,13,5.90000009536743,1.33000004291534,1.91866664091746,1.1823000013828289,13421.5,16378.42857142857
SRR26815622,k1,107.9889981,32.99570594,8.38366603851318,29.5959987640381,21.3780002593994,2.72333335876465,371,30,159,13,5.90000009536743,1.33000004291534,1.91866664091746,1.1823000013828289,13421.5,16378.42857142857
lu179,k1,108.7289225,32.05269607,8.05799961090088,29.4440002441406,18.2553329467773,-0.33666667342186,470,51,159,13,5.90000009536743,1.33000004291534,2.59599995613098,1.0128666758537297,12897.25,15789.857142857143
