geo_dit,env_dist,fst_adaptive,fst_neutral
0,0,0,0
2.89849351321802,3.97673674076405,0.39975,0.244763
3.94003024871252,4.30792697288921,0.408248,0.278138
4.98909672485093,5.56286760967834,0.434677,0.266981
6.40491320723403,7.44467194544904,0.402593,0.234546
3.92272883671089,5.91865716553187,0.469936,0.268071
4.58355438732641,4.82990475739219,0.509838,0.293352
3.19394698089324,10.53467063024,0.441087,0.252795
4.47252142635471,5.82581738631196,0.223243,0.157086
4.33770966129669,6.31438395527516,0.497892,0.277373
8.62592194219729,7.75100322167385,0.526051,0.298243
6.16787937652545,6.36690272441006,0.267558,0.183558
0.00173708071871141,1.65046518089335e-15,0.0450179,0.0248739
5.5639498013369,9.88819893608965,0.420489,0.231094
3.85348785819696,8.46212425836773,0.47451,0.262815
3.85706975849383,8.43217678327606,0.42829,0.223648
3.99177946100556,7.69654771498395,0.43096,0.235873
4.03120552098638,8.63779991998939,0.469394,0.278716
5.24494950147107,8.96595945983597,0.52604,0.349441
4.98617591331199,9.7120739884166,0.462182,0.258419
4.88860852481837,9.45071767915052,0.619899,0.400703
4.82316006922957,8.48447140041415,0.506638,0.287527
5.66128688040885,8.16081024942017,0.406813,0.218006
1.32486439492411,3.72634815251607,0.306461,0.226448
5.79107349930928,7.55724043310814,0.422649,0.265386
6.3178616006731,9.64470265735049,0.513765,0.337521
8.58787797158318,8.76269405572023,0.463988,0.309197
8.22972862348593,7.40606788020224,0.408638,0.260493
8.51491436928331,7.48416597116583,0.375663,0.229016
8.49619491324298,8.26357089096493,0.347977,0.2128
8.10309243518606,7.25654518658975,0.398238,0.235519
7.52850525673845,6.97252934158595,0.40567,0.23991
7.54701028668084,6.96555817953702,0.402223,0.239039
10.590516399908,8.82123487607218,0.504943,0.287564
1.32535661555273,3.72634815251607,0.304207,0.209974
8.25030802061019,7.39252922458552,0.458009,0.265
10.9467631032765,9.02678395831723,0.482274,0.262668
8.83331222285192,7.18649810707443,0.41803,0.227477
10.401961582501,8.15297224681386,0.472032,0.257699
10.4035771026027,8.15297224681386,0.467674,0.236554
10.8559371252889,8.52746729472766,0.473983,0.239118
11.6219758212127,10.7620566622797,0.534275,0.255459
9.98031061403674,8.25305300940529,0.579409,0.297296
10.7849148863795,8.94215719560113,0.458799,0.242299
10.354605264714,8.70250370534281,0.509668,0.252595
3.49567343789688,8.55742829107512,0.499607,0.261217
10.3604483403078,9.47366432451894,0.510584,0.271107
10.360487538798,9.47366432451894,0.60013,0.391996
1.21767083743222,9.78481757531388,0.508838,0.273455
5.61139816492972,11.3088376099956,0.399186,0.228256
3.02435127219753,8.15818597168804,0.431728,0.242261
4.51561248967924,5.18125268720015,0.382957,0.267974
0,0,0,0
1.30027882948954,1.31370681874581,0,0
2.4422134546094,2.38324139315553,0.208975,0.180171
4.20939516360153,7.03211041658792,0.410855,0.340948
1.03602854650045,4.59373819170403,0.257102,0.169307
1.71550429445198,3.28080245251716,0.296407,0.196335
3.23185729588576,10.5877893746842,0.482536,0.354475
1.57777036985838,5.21309404638202,0.233592,0.233789
1.48753279751174,5.4166894480289,0.304774,0.197996
6.02023714952821,4.99879858461392,0.311661,0.207386
3.31545347704638,5.79782582396323,0.284343,0.275003
2.89726972562118,3.97673674076405,0.445915,0.264622
6.45160492746399,10.4359726871654,0.454634,0.340558
2.43434441209127,8.42965328544638,0.519921,0.37153
3.03906934727844,8.63266731972769,0.46031,0.329178
2.91909579226693,7.70497513231485,0.475403,0.337044
2.99786260578236,8.65465298086134,0.512322,0.387134
5.45158118890634,9.51174339486549,0.58511,0.461891
4.67708621474356,10.1009649363619,0.489305,0.366551
2.85837381172006,9.46794672814885,0.646616,0.511456
3.04259071100297,8.55201871728906,0.538278,0.40449
3.07789382469677,7.8657382553425,0.424623,0.315008
1.5736369108466,2.36716405527978,0.245646,0.177761
3.7634160244851,7.31460163003998,0.442566,0.357928
4.8610373379103,9.84254959102208,0.526296,0.448686
5.71709362122939,6.92222791727486,0.444283,0.411417
5.51565244241388,6.1933566206532,0.389286,0.363132
5.74400429223609,6.19372269655305,0.3666,0.328824
5.7320635124808,6.77751076613442,0.329464,0.30903
5.45955090531049,6.05186406464343,0.392806,0.352937
5.46008233228759,6.01296772034874,0.393395,0.355204
5.52023346656745,6.02372701739509,0.377795,0.344335
7.72066924516528,6.43284797056688,0.471103,0.39135
1.57314717703401,2.36716405527978,0.20631,0.160768
6.53744641450903,6.39036660153834,0.438618,0.373905
8.06694847169875,6.53456062709196,0.458501,0.372454
6.53223205630944,6.00344923129252,0.381065,0.319009
7.61729070205619,6.23924284423201,0.434591,0.3676
7.61899422779007,6.23924284423201,0.429778,0.339103
8.03577069929329,6.54361440515018,0.41925,0.336139
8.74870806142815,8.56373629806401,0.48213,0.364391
7.37604309438552,6.67362572833887,0.529312,0.404261
8.00644828291056,7.03584302177284,0.409764,0.332225
7.85579205131582,7.00765757567156,0.449779,0.33754
3.02075382904138,8.78963032894523,0.528351,0.352585
7.86191856968936,7.94506196892287,0.455091,0.357326
7.8619596687139,7.94506196892287,0.562867,0.476124
2.66902911368373,10.1545085694035,0.549262,0.37749
5.06246512341571,12.054911407934,0.386727,0.332861
4.74778038752161,8.41270610133187,0.469376,0.363154
2.24712014673785,2.76202627753371,0.225342,0.168694
0,0,0,0
1.14350304452782,1.85664095433877,0.219312,0.185302
4.53806050972734,7.24755141547271,0.456477,0.396103
0.724878099607775,4.76830723669676,0.260293,0.180934
0.883316281402195,3.31162220881417,0.292387,0.202678
4.48315282247364,10.9664842036062,0.508343,0.400764
1.21522551922427,5.1949074526696,0.278282,0.278485
1.44206549275971,5.63405764524602,0.286502,0.203195
4.75862979924189,3.98743345477314,0.301971,0.205525
2.28213278366408,5.37289965432002,0.329961,0.322393
3.93912112567657,4.30792697288921,0.441242,0.290432
7.71240399175674,11.2163607952019,0.494923,0.396412
3.43974476968352,8.68892148396046,0.54461,0.418341
4.15068185187121,9.05576644735479,0.49565,0.381093
3.97273427292949,8.08513254363601,0.502314,0.384313
4.05417974941804,9.01032803206797,0.536553,0.431053
6.64034743752911,10.1892539467531,0.591638,0.492511
5.79428933111662,10.6412249894566,0.523462,0.415667
3.48008125765126,9.67939104334848,0.639466,0.525615
3.78598458050916,8.84894152325162,0.561696,0.448782
3.15402332979033,7.92671404595254,0.459232,0.35953
2.66875698364542,3.08999297669388,0.250308,0.190496
4.26209488634793,7.59239075784579,0.470535,0.395446
5.58355429136783,10.1771559128126,0.551738,0.483378
5.05494065013022,6.68004253636187,0.475025,0.449504
5.19727990093806,6.0103555894758,0.434278,0.411897
5.32091344718696,5.9149118766741,0.411421,0.380604
5.32162577152103,6.63842870326466,0.372342,0.359266
5.24514364989759,5.9597161488398,0.444088,0.409455
5.78938745752658,6.37838182550634,0.44129,0.410411
5.87504783397595,6.39624069113886,0.42598,0.397458
7.02165062446773,5.93948574076743,0.500401,0.433287
2.66846395896161,3.08999297669388,0.216237,0.171783
7.03447996758982,7.00039174083174,0.478698,0.426004
7.32746793157784,5.97575306581682,0.49343,0.424325
6.62580553150735,6.23097969702867,0.419512,0.367909
7.11645770076839,5.85595270058877,0.476939,0.421747
7.11828410173461,5.85595270058877,0.470296,0.392781
7.45852548216329,6.07353750782409,0.458944,0.386446
8.02536700199162,8.14006529176544,0.511083,0.418095
7.13831676457256,6.43090055597059,0.554344,0.45144
7.50886665911839,6.66651878950767,0.445349,0.378048
7.72017423143392,7.04387211482402,0.476069,0.376837
4.20946333753155,9.22038183832874,0.546474,0.390594
7.72642134471347,7.97702196074155,0.482158,0.39554
7.72646325214376,7.97702196074155,0.573772,0.497333
3.92110792340193,10.4672330086592,0.568919,0.422586
6.10137983572547,12.3676883965432,0.4348,0.388873
6.04201800523557,9.13685014271635,0.506928,0.418617
1.03333237292828,2.22591715231184,0.221305,0.179992
0,0,0,0
5.02152147043745,7.38263121793559,0.436025,0.385164
1.6555419113445,4.48851208208736,0.173565,0.132234
1.237674962948,2.88286021558609,0.197323,0.156301
5.58455339326025,11.0775057164723,0.49571,0.391055
1.78441614436403,5.22364655912219,0.256667,0.269533
2.13019023727954,5.60922135830733,0.20352,0.156577
3.64611895740413,3.19713607167944,0.20966,0.169704
1.62895333601608,5.37243414015561,0.305144,0.311495
4.98834418671378,5.56286760967834,0.476561,0.285015
8.81204780935805,11.3333447176298,0.472641,0.383275
4.4163280426305,8.70123766885568,0.523045,0.409761
5.16985397195313,8.99945161448615,0.465123,0.368584
4.9614863080833,8.11963888352577,0.480932,0.372512
5.04266663527892,9.03716826103328,0.514375,0.421386
7.6871501414983,10.2764629515286,0.575426,0.48657
6.79617403650781,10.6627493083256,0.499914,0.40434
4.23194813580335,9.53058258277984,0.624493,0.524217
4.59608236651899,8.70668493633797,0.539711,0.441189
3.55715388638023,7.73826404397686,0.425648,0.348498
3.76384582892867,3.46832606457815,0.268695,0.189874
4.88501451888142,7.58303750068568,0.447591,0.385931
6.31463903268455,10.3959009346078,0.521214,0.476715
4.6181056656019,6.42044406583043,0.46269,0.440093
5.0949785199978,5.91723092037659,0.40387,0.400471
5.11252639259943,5.77813023323952,0.388303,0.368767
5.12544946115674,6.46237642094935,0.346467,0.347041
5.23669104553436,5.89047511843004,0.412923,0.396695
6.21798483266316,6.4656386326157,0.414793,0.397671
6.32082351721268,6.52506222056714,0.407644,0.384993
6.48311734414167,5.35716171938716,0.46952,0.422367
3.76362020948138,3.46832606457815,0.232519,0.17369
7.560296722969,7.08243016151169,0.458405,0.414369
6.74190434622167,5.45017129559624,0.472625,0.412515
6.83305272763893,6.20569438656891,0.397356,0.355716
6.77057143706624,5.52994951666621,0.456012,0.410098
6.77247014985159,5.52994951666621,0.444243,0.380027
7.03060575261412,5.71862161840892,0.430765,0.373884
7.44336831029565,7.70203861921862,0.490641,0.406873
7.03862223393309,6.72067120869574,0.532749,0.440661
7.15673069281243,6.43218051485247,0.425371,0.366965
7.69797347168079,6.98654197987311,0.455794,0.366417
5.27371094389622,9.13382668170963,0.525862,0.381443
7.70418208204588,7.9264439585912,0.463291,0.384855
7.70422373144884,7.9264439585912,0.564276,0.49197
5.05434368861178,10.3214960354312,0.547746,0.411588
7.04564433636894,12.5443415939792,0.408081,0.375924
7.1854311002792,9.26817821734453,0.491675,0.408099
0.674001612878854,1.48472840609102,0.173393,0.149733
0,0,0,0
3.84081416442798,7.16512865466746,0.431993,0.38868
3.84385320771962,6.27718319262449,0.442014,0.403648
4.08729685468754,8.6749318894158,0.112737,0.0550883
3.34977043188316,6.03536820739265,0.122829,0.0608157
3.0970235368981,7.70055373022605,0.412619,0.37212
6.95940566905309,8.7803665322287,0.446564,0.39895
4.18201561073397,7.01964180535578,0.0787575,0.0287712
6.40322639199026,7.44467194544904,0.439967,0.257849
6.25998082131936,6.34837725436614,0.0243453,0.0104522
2.63877961679385,5.33000365331078,0.112637,0.0607991
3.06385793609985,3.626936724776,0.0386759,0.010814
2.77223433832164,3.84714427470288,0.0927577,0.0408376
2.7871551072475,5.45762548285028,0.131254,0.0660364
4.75173139353143,5.10961501991563,0.142538,0.114156
3.71784288076998,5.96619120848802,0.0409715,0.0356587
1.51652473745631,5.17724458362139,0.21108,0.170433
1.66516840842284,3.17312551772621,0.0749607,0.0545905
1.46866663232208,2.69266116650931,0.0355343,0.0183656
5.3165573925983,7.43351582365594,0.413105,0.337824
0.682574072295462,1.57675643278983,0.0747569,0.0679668
1.79929660471625,3.92503207257146,0.100163,0.101291
3.8678765263553,8.56136439022016,0.20441,0.101101
2.60257954340001,2.86397525123613,0.103508,0.0479283
3.07402732182713,3.28172168303996,0.0408897,0.0232311
3.02587621055264,7.62836254508952,0.0948175,0.018894
2.24917696191359,2.76240291169433,0.0225918,0.0135267
1.26122643639888,2.54468986254882,0.0549931,0.019655
1.33856382184391,2.4233040268752,0.0674703,0.0288813
5.44679071394325,7.5574054060295,0.250015,0.0825693
5.31586314446809,7.43351582365594,0.40522,0.330691
2.5388719044484,4.51613558392483,0.144194,0.0450727
5.87552603468076,7.96037991464239,0.201929,0.0446847
2.42841234515661,5.59481447461248,0.169254,0.0333362
4.71284550830489,5.31756059636909,0.174869,0.0374028
4.71388789031815,5.31756059636909,0.17407,0.0316777
5.29934364873457,5.77485884137865,0.214249,0.0413971
6.39412632082536,9.43148239068216,0.252953,0.0410487
3.79957927996459,5.11985299413778,0.268038,0.0842283
5.03096547431394,6.45757122535227,0.200875,0.0528172
4.01924060784293,6.42652722080636,0.286092,0.0711908
3.51452382319065,4.06108069267478,0.129794,0.0628311
4.02469852443073,7.43753972170386,0.263832,0.0881842
4.02473514530139,7.43753972170386,0.339514,0.204671
5.46095031160634,5.92324561185154,0.121936,0.0556699
3.45796810959782,7.21364698015312,0.0546992,0.015566
6.3430709691656,4.80505418123989,0.0373795,0.0115485
5.41045224373187,7.20830895146509,0.415292,0.39022
0,0,0,0
0.684473673135921,2.74232911395455,0.11,0.0994313
3.94938630534914,8.90227216101206,0.484354,0.395559
0.636060958205581,5.88498440195917,0.256692,0.27172
0.752431822815452,6.98928204936401,0.100254,0.103805
5.06958750731542,6.35853243192079,0.122088,0.109565
2.28293201255183,5.35086723684229,0.292424,0.313468
3.92156329565894,5.91865716553187,0.50306,0.288609
7.17007340278985,9.99105504692445,0.463659,0.386613
2.7740973419455,6.32425284606503,0.507438,0.411955
3.51652852302415,8.16201939066249,0.457185,0.372299
3.31600701090348,7.43282449194825,0.469157,0.376034
3.39743235312342,7.93808375268279,0.507605,0.425493
6.03167862654305,9.1129409046122,0.55607,0.490635
5.14866888582226,9.13291943950872,0.48436,0.409115
2.75538922105756,8.362050778344,0.60952,0.527693
3.0661653692122,7.97043626536697,0.525374,0.443793
2.49684565881722,7.4482903582938,0.411597,0.351447
2.60024202396076,4.68803385964845,0.328949,0.187586
3.5426925731266,7.14685343772189,0.436163,0.391081
4.85927642511735,9.73405655135188,0.511829,0.480105
4.7552421476712,8.59774108757315,0.459183,0.444816
4.70910089880275,6.52050125222924,0.399616,0.405419
4.88459548465974,6.53847138567799,0.378435,0.372625
4.87886357377518,5.3227593785038,0.344823,0.351132
4.71173785675867,6.41330972946903,0.397168,0.399536
5.09783298227509,6.45312414543565,0.409597,0.401037
5.17934855762546,6.5133866940099,0.398033,0.388702
6.75301693220724,7.2150536564715,0.468584,0.427095
2.59978777269563,4.68803385964845,0.293358,0.168135
6.32155433989039,6.92812023200729,0.452978,0.418589
7.08665033042056,7.46610651808675,0.465798,0.415522
5.99262583641356,6.58444547073498,0.392038,0.359985
6.72944604563935,6.7726039125203,0.447989,0.413341
6.73121161039727,6.7726039125203,0.433363,0.383201
7.11563756633425,7.08764938980182,0.425634,0.377188
7.77503321263978,9.8253005922747,0.487995,0.410116
6.62450235113661,7.41145534822052,0.533006,0.443536
7.12133076692983,6.3754269097044,0.418793,0.371342
7.16739845300588,7.80687712506699,0.44952,0.369433
3.62034173431599,8.28770466319641,0.512752,0.386265
7.17362012666039,9.22360247848159,0.459789,0.389401
7.17366186356242,9.22360247848159,0.560723,0.498107
3.68034470133203,9.38462438873974,0.536801,0.416102
5.42371566378115,11.6000149918258,0.398302,0.379894
5.68632563092997,8.13970449328282,0.472443,0.409832
1.72919954098567,4.47084436335033,0.182286,0.130977
0,0,0,0
4.54682400104685,9.23095289445391,0.507615,0.409648
0.547297725731722,4.54016705819617,0.275128,0.285065
0.899485319356766,4.7289796100079,0.10677,0.122799
4.41843801318909,5.01534573797221,0.149462,0.139378
1.60002032488159,4.55201150378789,0.315228,0.326424
4.58244406138815,4.82990475739219,0.537349,0.310201
7.74621797920984,9.77896168626781,0.48187,0.402545
3.24518019526482,6.9484538880555,0.533169,0.426566
4.02334174319197,7.49137028522596,0.475647,0.386072
3.79243859644076,6.90473665831154,0.488027,0.389221
3.87259703307699,7.55020263731684,0.532142,0.441699
6.54998744045729,8.6178117080714,0.581838,0.509329
5.62355703608335,8.84236943051743,0.507725,0.423957
2.99435639812942,7.89454014281815,0.630981,0.544985
3.36195067329648,7.20149321358038,0.549961,0.463223
2.40212353028239,6.52485227289113,0.431409,0.363443
3.26636715387619,3.62355326222289,0.376533,0.217184
3.66283467626767,6.27663630318432,0.45322,0.401963
5.07883719369823,9.1946248517439,0.530838,0.497602
4.19735219861789,6.80888488190814,0.472391,0.459684
4.31728925335064,5.32633761680893,0.412773,0.420232
4.4376629252152,5.31719331394468,0.393753,0.386505
4.43830958646321,5.80865915285778,0.357567,0.364376
4.37577253279215,5.23771165432915,0.418165,0.417322
5.06987211743033,5.48451992492392,0.422714,0.418543
5.16522349362803,5.56656741066621,0.414051,0.404032
6.17883428281836,6.02044649563334,0.481743,0.441586
3.2659422447014,3.62355326222289,0.335074,0.207951
6.37546076177298,6.12932464754848,0.471095,0.436945
6.49712932163382,6.29554914843944,0.477599,0.433254
5.81360459582961,5.44433636555642,0.396758,0.372521
6.2387754466698,5.52729820112111,0.46482,0.430367
6.24059258456186,5.52729820112111,0.449443,0.399006
6.59077518448262,5.86473790455045,0.436728,0.391156
7.19142884529446,8.13665155671632,0.499445,0.427665
6.26127284429953,6.48713859475896,0.546951,0.462445
6.63130146793583,5.93790040015487,0.429425,0.383115
6.85395180381406,6.64136779569196,0.457489,0.380802
4.17640204306967,7.66367472400398,0.529164,0.396455
6.86020204300451,7.58861732443465,0.464992,0.400241
6.86024397139584,7.58861732443465,0.566508,0.509101
4.36455688816266,9.00707214176362,0.557827,0.430257
5.83906149124782,11.1783436653375,0.414677,0.394736
6.35307266747705,7.78087050404716,0.500592,0.427587
1.56899547240444,2.88977058429026,0.192291,0.151127
0,0,0,0
4.10418472863899,9.21049318787551,0.172602,0.0812936
3.77339716083468,9.82999383636497,0.487671,0.383298
8.94466929400629,12.6758760651276,0.512638,0.405027
5.96802038801673,9.44043941060348,0.136027,0.0570593
3.19230145465968,10.53467063024,0.470908,0.273065
3.22952326417456,9.3800559671254,0.0637449,0.0439463
1.63944753549652,6.06472238917197,0.12306,0.0830983
1.02362728727654,8.28993470208986,0.0657435,0.0424902
1.32120610063474,8.43532630183533,0.0660542,0.0606795
1.30049542888298,4.77475559634433,0.120421,0.0884696
2.29325191076679,8.31754473979809,0.165172,0.148999
1.80395538061491,5.81782969574489,0.0949466,0.0666088
2.77093091561472,6.23653568810344,0.268144,0.198518
2.4572520591389,8.58306927227505,0.116679,0.0885097
4.0598717550834,9.04682861422276,0.0737786,0.0469554
2.86531372019771,10.495063831588,0.473987,0.350238
3.40473125817496,8.23247748005008,0.146507,0.0954028
3.37104788818271,10.1874819699732,0.239924,0.142888
7.37307449189316,10.341603478587,0.354321,0.143362
6.49523461694901,9.23150320992375,0.251992,0.087425
6.90409879601053,9.41053538376333,0.17935,0.0645985
6.86751187759586,8.60824189417202,0.22435,0.0570015
6.22656625851841,8.96927579386544,0.15335,0.0587974
4.9307215030572,8.28969935654854,0.202738,0.0619551
4.90822303803696,8.32574157271062,0.21563,0.0745612
9.24349977431219,11.2567924872141,0.405816,0.128999
2.86480240249975,10.495063831588,0.47319,0.343143
5.32351033111128,8.53707886739303,0.314838,0.0928186
9.6541577662391,11.7340726141699,0.3744,0.0947716
6.37575815597001,8.73040338252251,0.316444,0.0777046
8.70408369347419,10.3140390209812,0.34648,0.0932562
8.70533833583444,10.3140390209812,0.340566,0.0800481
9.25691629978319,10.7344735844096,0.370988,0.0898533
10.2516469691122,11.8933309416024,0.419657,0.0949605
7.88687543835024,9.82845612416022,0.446381,0.137449
9.04831967933078,9.14291238999325,0.350842,0.0961085
8.0675444656763,9.62866341851355,0.42622,0.115602
0.575801859043423,8.55133025953015,0.137257,0.0865961
8.07267370346522,9.93002676374087,0.404084,0.130157
8.07270811696814,9.93002676374087,0.459945,0.238221
1.97917237232119,10.3485212143608,0.134331,0.0799703
2.41747836242934,10.6021431453131,0.199574,0.0599279
2.26806726932694,7.01445275921942,0.0695025,0.0453585
5.47442973940612,10.9267543999308,0.470328,0.394499
0,0,0,0
0.360457201835677,6.23251659394853,0.242385,0.260333
4.84070569975035,6.71701709995087,0.26716,0.279991
1.89285273594986,2.5327403594469,0.0391775,0.0403946
4.4712608991997,5.82581738631196,0.26074,0.177471
7.27580002754044,8.95079061488772,0.147603,0.0587933
2.73361298743279,6.37268092239357,0.192055,0.0892299
3.52240681983771,6.71207783516388,0.16771,0.0570094
3.27953565698339,5.48670586544388,0.177072,0.0736054
3.35879480753135,6.73050869317975,0.18568,0.0969566
6.04674903903854,7.72186496237812,0.221517,0.144133
5.10415162325882,8.5379321698885,0.178591,0.0759459
2.44760430753257,7.77225092432194,0.2819,0.183156
2.81503837576542,6.63908208766642,0.204421,0.090385
1.94134302434183,6.21754029919653,0.155471,0.0603873
3.14837637618089,6.0773149021443,0.244517,0.232064
3.13350862227625,5.61735090537563,0.168778,0.101003
4.53562384409537,9.59654485750502,0.22553,0.136754
4.14701410541336,5.67090761716896,0.179926,0.123052
4.07391433639352,4.69695345011197,0.133722,0.0806104
4.24933116884611,4.66989525427008,0.107116,0.0613451
4.24325210776067,4.68608568717502,0.0955227,0.0524222
4.08303037543533,4.43148611015569,0.08638,0.0548697
4.59139324220463,4.65993578478525,0.0989156,0.0573699
4.68138788596542,4.83703357154186,0.120565,0.0674894
6.14910921370674,4.86355566847627,0.209778,0.105088
3.14786518040743,6.0773149021443,0.228614,0.224302
5.86943017291884,5.44267554307749,0.154054,0.0782314
6.49131286099538,5.46056432431985,0.186692,0.0761532
5.4121631936945,3.76369470579535,0.156662,0.0657686
6.09812144341381,5.32293945782341,0.155316,0.0775531
6.09987762020939,5.32293945782341,0.177246,0.0680342
6.4916270938508,5.75673293076228,0.200498,0.0770994
7.17519213948077,7.75381970019307,0.217622,0.0752631
5.99311826240292,6.90050755796591,0.270315,0.113019
6.48971352514189,6.62144614791841,0.210223,0.085202
6.54531798760573,6.44986091356175,0.253433,0.0973245
3.70280857201361,7.25176866395201,0.254097,0.0992436
6.5515501196663,7.45771082815961,0.241838,0.112579
6.55159192668231,7.45771082815961,0.310492,0.207118
4.11408077460725,9.06591930776841,0.241883,0.0968376
5.30294866190107,11.8359135050118,0.122292,0.0550717
6.00534583053936,7.12518557316976,0.155073,0.0578097
2.07020385063619,5.57395476763817,0.249445,0.272916
0,0,0,0
5.17758603560181,7.03074267874715,0.0734948,0.0728164
2.19934280943266,7.02608807527813,0.280719,0.29947
4.33636204236102,6.31438395527516,0.531429,0.298555
6.9300070390328,10.9394793432722,0.453796,0.36877
2.3762025190037,9.61226216329359,0.512902,0.402471
3.16764322068667,8.82135283995306,0.451925,0.355097
2.92145110645903,8.92698528640851,0.467718,0.362496
3.00046001238779,8.60045063603063,0.516457,0.416692
5.690326749701,9.51221886097096,0.574024,0.495645
4.74441487911996,9.51604419885074,0.48731,0.397733
2.10922594553235,8.98589082616428,0.635925,0.543216
2.4659258734901,8.62656455773095,0.536356,0.4386
1.74607052123457,8.19367383280654,0.408293,0.338087
3.02305633714209,5.92606171221894,0.364925,0.218778
2.83339861315229,7.77767794818663,0.436256,0.381344
4.20679702782326,10.2143054787556,0.520201,0.482798
4.25036443721825,5.27984355285495,0.441591,0.439505
4.04462713808508,7.05558709228142,0.377499,0.39311
4.25902545420192,7.1208435005982,0.360031,0.356473
4.24816517671039,8.48929189474756,0.322515,0.334836
4.015247040161,6.93914998541127,0.374986,0.384395
4.351009082649,6.8357909731209,0.388311,0.387447
